agent_id,comparison_id,decision_before,decision_after,changed,utility_A,utility_B,utility_A_norm,utility_B_norm,penalty_A,penalty_B,v1_A,v2_A,v3_A,v1_B,v2_B,v3_B
22208,22208_0,1,1,0,-0.2671303574345279,-0.31075769774897233,-0.7671303574345278,-0.8107576977489723,0.5,0.5,-1.0,-0.47826087,-0.072463766,-0.89855075,-0.52657,-0.14562766
22208,22208_0,0,0,0,-0.28032066972498265,-0.2654925158072588,-0.7803206697249827,-0.7654925158072587,0.5,0.5,-1.0,-0.5294118,-0.08107181,-0.80213904,-0.6363636,-0.08107181
22208,22208_0,1,1,0,-0.31673791609342566,-0.4617322703464768,-0.8167379160934256,-0.9617322703464768,0.5,0.5,-0.7486631,-0.64705884,-0.16214362,-1.0,-0.5882353,-0.32428724
22208,22208_0,1,1,0,-0.29252028040464423,-0.369078319229176,-0.7925202804046443,-0.869078319229176,0.5,0.5,-0.700565,-0.920904,-0.085224554,-1.0,-0.70621467,-0.17140669
22220,22220_0,0,0,0,-1.0016289518348742,-0.48769771383641775,-1.0016289518348742,-0.48769771383641775,0.0,0.0,-0.3,-0.1,-1.0333333,-0.43333334,-0.06666667,-0.5
22220,22220_0,0,0,0,-0.9992563249193639,-0.49322144094414166,-0.9992563249193639,-0.49322144094414166,0.0,0.0,-0.13333334,-0.06666667,-1.0333333,-0.2,-0.05,-0.5083333
22220,22220_0,1,1,0,-0.9754316365853031,-1.1045358964159016,-0.9754316365853031,-1.1045358964159016,0.0,0.0,-0.6666667,-0.2,-1.0,-0.93333334,-0.13333334,-1.1333333
22220,22220_0,1,1,0,-0.9698034363353968,-1.0019232672195415,-0.9698034363353968,-1.0019232672195415,0.0,0.0,-0.23333333,-0.13333334,-1.0,-0.33333334,-0.1,-1.0333333
22220,22220_0,0,0,0,-1.0025300024505412,-0.48771581820435694,-1.0025300024505412,-0.48771581820435694,0.0,0.0,-0.3,-0.13333334,-1.0333333,-0.33333334,-0.1,-0.5
22220,22220_0,0,0,0,-1.1028062133735437,-1.1021813740449196,-1.1028062133735437,-1.1021813740449196,0.0,0.0,-0.53333336,-0.2,-1.1333333,-0.6666667,-0.13333334,-1.1333333
22220,22220_0,1,1,0,-1.0016289518348742,-1.0331602487221967,-1.0016289518348742,-1.0331602487221967,0.0,0.0,-0.3,-0.1,-1.0333333,-0.33333334,-0.06666667,-1.0666667
22220,22220_0,1,1,0,-0.24371075140984483,-0.9825806702251262,-0.24371075140984483,-0.9825806702251262,0.0,0.0,-0.15,-0.05,-0.25,-0.16666667,-0.033333335,-1.0166667
22220,22220_0,1,1,0,-1.0397076038674147,-1.1051969450210342,-1.0397076038674147,-1.6051969450210342,0.0,0.5,-0.6666667,-0.2,-1.0666667,-0.6,-0.26666668,-1.1333333
22265,22265_0,1,1,0,-0.7049614327710069,-0.8244685677008138,-1.204961432771007,-1.324468567700814,0.5,0.5,-0.8382353,-0.23529412,-0.44117647,-1.0,-0.20588236,-0.44766435
22265,22265_0,0,0,0,-0.66176158251059,-0.5133374422452949,-1.16176158251059,-1.013337442245295,0.5,0.5,-0.78333336,-0.23333333,-0.25833333,-0.5833333,-0.26666668,-1.0
22265,22265_0,1,1,0,-0.7428955326585841,-0.8448019923446225,-1.2428955326585842,-1.3448019923446224,0.5,0.5,-0.85106385,-0.3617021,-0.33272976,-1.0,-0.29787233,-0.63829786
22265,22265_0,1,1,0,-0.73211222072449,-0.8415882978418812,-1.2321122207244901,-1.3415882978418812,0.5,0.5,-0.85,-0.31666666,-1.0166667,-1.0,-0.28333333,-1.0333333
22265,22265_0,0,0,0,-0.7024628767279943,-0.5966708245621282,-1.2024628767279943,-1.0966708245621282,0.5,0.5,-0.81666666,-0.3,-1.0,-0.6666667,-0.35,-0.5
22265,22265_0,0,0,0,-0.6877269037659566,-0.6042161834831403,-1.1877269037659566,-1.1042161834831403,0.5,0.5,-0.81666666,-0.23333333,-0.25416666,-0.7,-0.26666668,-1.0166667
22265,22265_0,0,0,0,-0.6877269037659566,-0.5133374422452949,-1.1877269037659566,-1.013337442245295,0.5,0.5,-0.81666666,-0.23333333,-0.25,-0.5833333,-0.26666668,-1.0
22265,22265_0,0,0,0,-0.6950948935625691,-0.5170214316176116,-1.1950948935625691,-1.0170214316176116,0.5,0.5,-0.81666666,-0.26666668,-0.5083333,-0.5833333,-0.28333333,-1.0
22265,22265_0,0,0,0,-0.8244685677008138,-0.5904084486551616,-1.324468567700814,-1.0904084486551615,0.5,0.5,-1.0,-0.20588236,-0.88235295,-0.6911765,-0.23529412,-0.45415226
22277,22277_0,1,0,1,-0.8548387,-1.0,-1.3548387,-1.0,0.5,0.0,-0.8548387,-0.22580644,-0.48387095,-1.0,-0.19354838,-0.49167535
22277,22277_0,1,0,1,-0.53333336,-0.71666664,-1.0333333599999999,-0.71666664,0.5,0.0,-0.53333336,-0.23333333,-1.0,-0.71666664,-0.2,-0.25833333
22277,22277_0,0,0,0,-1.0,-0.8604651,-1.5,-1.3604650999999999,0.5,0.5,-1.0,-0.27906978,-0.6976744,-0.8604651,-0.3488372,-0.3650622
22277,22277_0,1,1,0,-0.78333336,-0.9166667,-1.2833333599999999,-1.4166667,0.5,0.5,-0.78333336,-0.26666668,-1.0166667,-0.9166667,-0.25,-1.0333333
22277,22277_0,0,0,0,-0.76666665,-0.6,-1.26666665,-1.1,0.5,0.5,-0.76666665,-0.26666668,-1.0,-0.6,-0.3,-0.5
22277,22277_0,0,1,1,-0.76666665,-0.65,-0.76666665,-1.15,0.0,0.5,-0.76666665,-0.2,-0.25416666,-0.65,-0.21666667,-1.0166667
22277,22277_0,1,0,1,-0.53333336,-0.76666665,-1.0333333599999999,-0.76666665,0.5,0.0,-0.53333336,-0.23333333,-1.0,-0.76666665,-0.2,-0.25
22277,22277_0,0,0,0,-0.76666665,-0.53333336,-1.26666665,-1.0333333599999999,0.5,0.5,-0.76666665,-0.23333333,-0.5083333,-0.53333336,-0.25,-1.0
22277,22277_0,1,0,1,-0.7096774,-1.0,-1.2096774,-1.0,0.5,0.0,-0.7096774,-0.22580644,-0.4994797,-1.0,-0.19354838,-0.9677419
22278,22278_0,1,1,0,-0.39158772251870133,-0.6719590616045887,-0.8915877225187013,-1.1719590616045887,0.5,0.5,-0.8,-0.3,-0.5,-0.56666666,-0.36666667,-1.0333333
22278,22278_0,1,1,0,-0.32312901251169907,-0.5725811423869364,-0.32312901251169907,-0.5725811423869364,0.0,0.0,-0.36666667,-0.16666667,-0.5083333,-0.25,-0.18333334,-1.0333333
22278,22278_0,0,0,0,-0.45517383187839566,-0.43386632551713433,-0.9551738318783957,-0.9338663255171343,0.5,0.5,-0.7037037,-0.37037036,-0.5555556,-1.0,-0.2962963,-0.5967078
22278,22278_0,0,0,0,-0.6747631675561041,-0.6538903504979103,-1.174763167556104,-1.1538903504979103,0.5,0.5,-0.46666667,-0.4,-1.0,-0.6333333,-0.33333334,-1.0333333
22278,22278_0,0,0,0,-0.7261652003452381,-0.4096564390459937,-1.2261652003452381,-0.9096564390459937,0.5,0.5,-0.56666666,-0.46666667,-1.0333333,-0.6666667,-0.33333334,-0.5
22278,22278_0,0,0,0,-0.6848818071720728,-0.6563522598958769,-1.1848818071720728,-1.1563522598958769,0.5,0.5,-0.84210527,-0.5263158,-0.8725762,-1.0,-0.47368422,-0.8725762
22278,22278_0,1,1,0,-0.6330175792335778,-0.635821633970618,-1.1330175792335777,-1.135821633970618,0.5,0.5,-0.6333333,-0.26666668,-1.0666667,-0.56666666,-0.3,-1.0333333
22278,22278_0,0,0,0,-0.546880146178993,-0.22289693062967536,-0.546880146178993,-0.22289693062967536,0.0,0.0,-0.31666666,-0.15,-1.0166667,-0.28333333,-0.2,-0.25
22278,22278_0,0,0,0,-0.7301392572038636,-0.6316573511206331,-1.2301392572038636,-1.1316573511206331,0.5,0.5,-0.9,-0.65,-0.825,-1.0,-0.5,-0.7875
22309,22309_0,1,1,0,-1.0,-1.0333333,-1.5,-1.5333333,0.5,0.5,-0.8333333,-0.43333334,-1.0,-1.0,-0.4,-1.0333333
22309,22309_0,1,1,0,-0.25833333,-1.0,-0.25833333,-1.5,0.0,0.5,-0.35,-0.2,-0.25833333,-0.26666668,-0.23333333,-1.0
22309,22309_0,0,0,0,-1.0,-0.53333336,-1.5,-1.0333333599999999,0.5,0.5,-0.7,-0.4,-1.0,-0.6,-0.5,-0.53333336
22309,22309_0,1,1,0,-1.0166667,-1.0333333,-1.5166667,-1.5333333,0.5,0.5,-0.36666667,-0.26666668,-1.0166667,-0.43333334,-0.25,-1.0333333
22309,22309_0,1,1,0,-0.5,-1.0,-1.0,-1.5,0.5,0.5,-0.28333333,-0.3,-0.5,-0.36666667,-0.25,-1.0
22309,22309_0,1,1,0,-0.25416666,-1.0166667,-0.25416666,-1.5166667,0.0,0.5,-0.36666667,-0.2,-0.25416666,-0.31666666,-0.21666667,-1.0166667
22309,22309_0,0,0,0,-1.0,-0.25,-1.5,-0.25,0.5,0.0,-0.25,-0.23333333,-1.0,-0.36666667,-0.2,-0.25
22309,22309_0,0,0,0,-1.0,-0.5083333,-1.5,-1.0083332999999999,0.5,0.5,-0.25,-0.25,-1.0,-0.36666667,-0.21666667,-0.5083333
22309,22309_0,1,0,1,-0.51666665,-1.0,-1.01666665,-1.0,0.5,0.0,-0.35,-0.23333333,-0.51666665,-0.5,-0.2,-1.0
22321,22321_0,0,0,0,-0.549285647752213,-0.5291174357238596,-0.549285647752213,-0.5291174357238596,0.0,0.0,-0.75,-0.17857143,-0.5739796,-1.0,-0.14285715,-0.55484694
22321,22321_0,0,0,0,-0.972963228231505,-0.94067078928744,-0.972963228231505,-0.94067078928744,0.0,0.0,-0.25,-0.06666667,-1.0333333,-0.36666667,-0.05,-1.0
22321,22321_0,1,1,0,-0.23855050340399442,-0.94067078928744,-0.23855050340399442,-0.94067078928744,0.0,0.0,-0.26666668,-0.06666667,-0.25,-0.38333333,-0.05,-1.0
22321,22321_0,1,1,0,-0.47433001572852745,-0.49097853574379147,-0.47433001572852745,-0.49097853574379147,0.0,0.0,-1.0,-0.09677419,-0.4994797,-0.8064516,-0.12903225,-0.51508844
22321,22321_0,1,1,0,-0.47189668966247156,-0.972963228231505,-0.47189668966247156,-0.972963228231505,0.0,0.0,-0.46666667,-0.05,-0.5,-0.35,-0.06666667,-1.0333333
22321,22321_0,1,1,0,-0.4906450673950037,-0.9771266818230152,-0.4906450673950037,-0.9771266818230152,0.0,0.0,-0.76666665,-0.1,-0.51666665,-0.56666666,-0.13333334,-1.0333333
22321,22321_0,1,1,0,-0.4927267945030178,-0.9437933793249431,-0.4927267945030178,-0.9437933793249431,0.0,0.0,-0.6666667,-0.13333334,-0.51666665,-0.8333333,-0.1,-1.0
22321,22321_0,0,0,0,-1.006296623859879,-0.9458751064329572,-1.006296623859879,-0.9458751064329572,0.0,0.0,-0.93333334,-0.1,-1.0666667,-0.73333335,-0.13333334,-1.0
22321,22321_0,1,1,0,-0.24245694798388115,-0.9562966238598789,-0.24245694798388115,-0.9562966238598789,0.0,0.0,-0.31666666,-0.06666667,-0.25416666,-0.41666666,-0.05,-1.0166667
22377,22377_0,1,1,0,-0.5655128206723531,-0.7434688249628775,-1.0655128206723532,-1.2434688249628776,0.5,0.5,-0.7515528,-0.3416149,-0.094325066,-1.0,-0.29192546,-0.09374639
22377,22377_0,1,1,0,-0.637648345299172,-0.8517264150139704,-1.137648345299172,-1.3517264150139705,0.5,0.5,-0.6984127,-0.3888889,-0.48374906,-1.0,-0.3015873,-0.47619048
22377,22377_0,1,1,0,-0.5332384749185747,-0.8446319869387607,-1.0332384749185746,-1.3446319869387606,0.5,0.5,-0.69924814,-0.39097744,-0.11278196,-1.0,-0.33834586,-0.45112783
22377,22377_0,0,1,1,-0.7403901896814756,-0.5987076005125086,-0.7403901896814756,-1.0987076005125087,0.0,0.5,-1.0,-0.1978022,-0.082870424,-0.8021978,-0.21428572,-0.08332327
22377,22377_0,1,1,0,-0.6456139736191289,-0.7696777881810476,-1.1456139736191289,-1.2696777881810477,0.5,0.5,-0.7515528,-0.29813665,-0.37730026,-1.0,-0.22360249,-0.1863354
22377,22377_0,1,1,0,-0.6033767423812432,-0.7490972168270593,-1.103376742381243,-1.2490972168270593,0.5,0.5,-0.7518797,-0.36842105,-0.22725987,-1.0,-0.2857143,-0.11362994
22377,22377_0,0,0,0,-0.7747011765013334,-0.6045775975000894,-1.2747011765013334,-1.1045775975000893,0.5,0.5,-1.0,-0.27891156,-0.20408164,-0.8027211,-0.3265306,-0.10273497
22377,22377_0,1,1,0,-0.6271819339662528,-0.7703330136060738,-1.1271819339662528,-1.2703330136060738,0.5,0.5,-0.80124223,-0.2857143,-0.1863354,-1.0,-0.22360249,-0.18865013
22377,22377_0,0,0,0,-0.8332560713149378,-0.5655608542607851,-1.333256071314938,-1.065560854260785,0.5,0.5,-1.0,-0.24489796,-0.41093987,-0.7482993,-0.292517,-0.10273497
22384,22384_0,0,0,0,-0.9398443093761674,-0.23764489900192542,-0.9398443093761674,-0.23764489900192542,0.0,0.0,-0.41666666,-0.06666667,-1.0333333,-0.31666666,-0.083333336,-0.25416666
22384,22384_0,1,1,0,-0.9247895821384775,-0.9280133402357557,-0.9247895821384775,-0.9280133402357557,0.0,0.0,-0.38333333,-0.06666667,-1.0166667,-0.31666666,-0.1,-1.0166667
22384,22384_0,1,1,0,-0.47475779241427746,-0.9097347645720629,-0.47475779241427746,-0.9097347645720629,0.0,0.0,-0.3,-0.083333336,-0.51666665,-0.38333333,-0.06666667,-1.0
22384,22384_0,0,0,0,-0.9161822817337468,-0.4860409466251659,-0.9161822817337468,-0.4860409466251659,0.0,0.0,-0.8333333,-0.13333334,-1.0,-0.6333333,-0.2,-0.51666665
22384,22384_0,1,1,0,-0.48281718852788774,-0.9764014616706804,-0.48281718852788774,-0.9764014616706804,0.0,0.0,-0.56666666,-0.16666667,-0.51666665,-0.8333333,-0.13333334,-1.0666667
22384,22384_0,1,1,0,-0.4978720151271747,-0.986072735962515,-0.4978720151271747,-1.486072735962515,0.0,0.5,-0.9,-0.16666667,-0.53333336,-0.6333333,-0.23333333,-1.0666667
22384,22384_0,0,0,0,-0.9113466437174148,-0.23979671973174102,-0.9113466437174148,-0.23979671973174102,0.0,0.0,-0.33333334,-0.083333336,-1.0,-0.45,-0.06666667,-0.25833333
22384,22384_0,1,1,0,-0.4272969023177447,-0.8112406316918369,-0.4272969023177447,-0.8112406316918369,0.0,0.0,-0.7352941,-0.1764706,-0.45415226,-1.0,-0.14705883,-0.88235295
22384,22384_0,0,0,0,-0.9495155846351294,-0.47959343043060954,-0.9495155846351294,-0.47959343043060954,0.0,0.0,-0.53333336,-0.16666667,-1.0333333,-0.76666665,-0.13333334,-0.51666665
22403,22403_0,0,0,0,-0.982216593459156,-0.9105457348003686,-0.982216593459156,-0.9105457348003686,0.0,0.0,-0.9,-0.1,-1.0333333,-0.76666665,-0.13333334,-1.0
22403,22403_0,1,1,0,-0.2806968934245924,-0.7060788626319456,-0.2806968934245924,-0.7060788626319456,0.0,0.0,-0.31666666,-0.05,-0.25833333,-0.23333333,-0.06666667,-1.0
22403,22403_0,1,1,0,-0.53333336,-0.8594290090907549,-0.53333336,-0.8594290090907549,0.0,0.0,-0.53333336,-0.13333334,-0.53333336,-0.6333333,-0.1,-1.0
22403,22403_0,0,0,0,-0.7905288960090671,-0.7610830906207016,-0.7905288960090671,-0.7610830906207016,0.0,0.0,-0.4,-0.05,-1.0333333,-0.35,-0.06666667,-1.0166667
22403,22403_0,1,1,0,-0.41054574630163043,-0.7444164059557173,-0.41054574630163043,-0.7444164059557173,0.0,0.0,-0.26666668,-0.083333336,-0.5,-0.33333334,-0.06666667,-1.0
22403,22403_0,0,0,0,-0.7355247296827718,-0.284517217207936,-0.7355247296827718,-0.284517217207936,0.0,0.0,-0.28333333,-0.06666667,-1.0166667,-0.33333334,-0.05,-0.25416666
22403,22403_0,0,0,0,-0.7060788626319456,-0.2819479521308508,-0.7060788626319456,-0.2819479521308508,0.0,0.0,-0.23333333,-0.06666667,-1.0,-0.33333334,-0.05,-0.25
22403,22403_0,0,0,0,-0.7060788626319456,-0.44124262122748464,-0.7060788626319456,-0.44124262122748464,0.0,0.0,-0.23333333,-0.06666667,-1.0,-0.33333334,-0.05,-0.5083333
22403,22403_0,1,1,0,-0.4399915748537183,-0.7891435328049021,-0.4399915748537183,-0.7891435328049021,0.0,0.0,-0.31666666,-0.06666667,-0.51666665,-0.45,-0.05,-1.0
22410,22410_0,1,1,0,-0.4745468768705491,-0.9760637755040478,-0.4745468768705491,-0.9760637755040478,0.0,0.0,-0.6666667,-0.1,-0.5,-0.46666667,-0.13333334,-1.0333333
22410,22410_0,0,0,0,-0.9728821348583352,-0.48022881221110086,-0.9728821348583352,-0.48022881221110086,0.0,0.0,-0.2,-0.083333336,-1.0333333,-0.3,-0.06666667,-0.5083333
22410,22410_0,0,0,0,-0.7051486638449035,-0.6500017954518583,-0.7051486638449035,-0.6500017954518583,0.0,0.0,-1.0,-0.13636364,-0.74380165,-0.6818182,-0.18181819,-0.6818182
22410,22410_0,0,0,0,-0.9760637755040478,-0.9469726603590867,-0.9760637755040478,-0.9469726603590867,0.0,0.0,-0.5,-0.13333334,-1.0333333,-0.36666667,-0.16666667,-1.0
22410,22410_0,0,0,0,-0.9781848688860594,-0.47666797088888874,-0.9781848688860594,-0.47666797088888874,0.0,0.0,-0.46666667,-0.16666667,-1.0333333,-0.53333336,-0.13333334,-0.5
22410,22410_0,0,0,0,-1.0781848695223875,-1.0739426814857083,-1.5781848695223875,-1.0739426814857083,0.5,0.0,-0.8666667,-0.26666668,-1.1333333,-1.0,-0.2,-1.1333333
22410,22410_0,0,0,0,-1.0051549836494003,-0.9760637755040478,-1.0051549836494003,-0.9760637755040478,0.0,0.0,-0.5,-0.1,-1.0666667,-0.46666667,-0.13333334,-1.0333333
22410,22410_0,0,0,0,-0.9551549836494001,-0.23939453219908294,-0.9551549836494001,-0.23939453219908294,0.0,0.0,-0.25,-0.05,-1.0166667,-0.23333333,-0.083333336,-0.25
22410,22410_0,0,0,0,-1.0074600254434016,-0.9486177097878407,-1.5074600254434016,-1.4486177097878405,0.5,0.5,-0.9375,-0.3125,-1.0546875,-1.0,-0.25,-0.99609375
22439,22439_0,0,0,0,-0.7415958368772807,-0.42182988172129376,-1.2415958368772806,-0.9218298817212938,0.5,0.5,-1.0,-0.37593985,-0.45451975,-0.69924814,-0.42857143,-0.11362994
22439,22439_0,0,0,0,-0.5833188291629403,-0.5733395022689174,-1.0833188291629403,-1.0733395022689174,0.5,0.5,-0.74834436,-0.47682118,-0.39998245,-1.0,-0.3642384,-0.09933775
22439,22439_0,1,1,0,-0.6554773549114129,-0.736743244564633,-1.155477354911413,-1.2367432445646331,0.5,0.5,-1.0,-0.42727274,-0.27272728,-0.9,-0.4909091,-0.5553719
22439,22439_0,0,0,0,-0.7592577495423021,-0.5068773758365622,-1.259257749542302,-1.0068773758365621,0.5,0.5,-1.0,-0.3852459,-0.4918033,-0.852459,-0.5081967,-0.12295082
22439,22439_0,0,0,0,-0.5797082751693039,-0.528267245888476,-1.079708275169304,-1.0282672458884758,0.5,0.5,-1.0,-0.37593985,-0.11278196,-0.90225565,-0.41353384,-0.11278196
22439,22439_0,1,1,0,-0.584525453716487,-0.5919589852421332,-1.084525453716487,-1.0919589852421332,0.5,0.5,-1.0,-0.40983605,-0.12295082,-0.90163934,-0.45081967,-0.24791722
22439,22439_0,1,1,0,-0.48679758977551874,-0.59205386142872,-0.9867975897755188,-1.0920538614287199,0.5,0.5,-0.8,-0.54545456,-0.13884297,-1.0,-0.45454547,-0.13884297
22439,22439_0,0,0,0,-0.7893713803912337,-0.5286482106248622,-1.2893713803912337,-1.0286482106248622,0.5,0.5,-1.0,-0.5,-0.5553719,-0.75454545,-0.55454546,-0.27768594
22439,22439_0,0,0,0,-0.665558845557339,-0.4383908141508498,-1.1655588455573391,-0.9383908141508498,0.5,0.5,-1.0,-0.6057692,-0.29400888,-0.7019231,-0.78846157,-0.1456176
22455,22455_0,1,1,0,-0.37863612730925145,-0.4118793219971094,-0.8786361273092514,-0.9118793219971094,0.5,0.5,-0.6993007,-0.37762237,-0.21125728,-1.0,-0.3146853,-0.10489511
22455,22455_0,0,0,0,-0.5479863529989285,-0.4957501354153827,-1.0479863529989286,-0.9957501354153827,0.5,0.5,-0.7,-0.43076923,-0.46863905,-1.0,-0.3923077,-0.23254438
22455,22455_0,1,1,0,-0.3019253065653248,-0.40493436893825574,-0.8019253065653248,-0.9049343689382557,0.5,0.5,-0.70186335,-0.32298136,-0.0931677,-1.0,-0.24223602,-0.094325066
22455,22455_0,1,1,0,-0.4332123310166929,-0.5205234223114447,-0.9332123310166929,-1.0205234223114448,0.5,0.5,-0.75,-0.52678573,-0.26785713,-1.0,-0.4375,-0.2702487
22455,22455_0,1,1,0,-0.42648110058020305,-0.45910314213855713,-0.926481100580203,-0.9591031421385572,0.5,0.5,-1.0,-0.43220338,-0.12711865,-0.84745765,-0.58474576,-0.25639185
22455,22455_0,0,0,0,-0.4325268705902969,-0.3804705996023728,-0.9325268705902969,-0.8804705996023727,0.5,0.5,-1.0,-0.4017857,-0.13632016,-0.84821427,-0.4642857,-0.13632016
22455,22455_0,0,0,0,-0.5220948148841354,-0.4837778186559236,-1.0220948148841353,-0.9837778186559236,0.5,0.5,-1.0,-0.3482143,-0.27264032,-0.89285713,-0.39285713,-0.2702487
22455,22455_0,0,0,0,-0.698087918326431,-0.39420989407331725,-1.198087918326431,-0.8942098940733172,0.5,0.5,-1.0,-0.4017857,-0.5404974,-0.89285713,-0.54464287,-0.13392857
22455,22455_0,1,1,0,-0.3930195344229575,-0.4271889177880824,-0.8930195344229575,-0.9271889177880823,0.5,0.5,-0.89830506,-0.5423729,-0.12927319,-1.0,-0.41525424,-0.12819593
22473,22473_0,1,1,0,-0.13864878679464465,-0.2689106046072353,-0.6386487867946447,-0.7689106046072354,0.5,0.5,-1.0,-0.20535715,-0.13392857,-0.6964286,-0.25,-0.2702487
22473,22473_0,1,1,0,-0.2942191094040004,-0.5789230416496863,-0.7942191094040004,-1.0789230416496864,0.5,0.5,-1.0,-0.25490198,-0.29700115,-0.6960784,-0.28431374,-0.5997693
22473,22473_0,0,0,0,-0.12534124195230603,-0.12343473390806511,-0.625341241952306,-0.12343473390806511,0.5,0.0,-0.6984127,-0.21428572,-0.11904762,-1.0,-0.15873016,-0.120937265
22473,22473_0,1,1,0,-0.3447313224408768,-0.34482759999999996,-0.8447313224408768,-0.8448275999999999,0.5,0.5,-1.0,-0.28735632,-0.34879112,-0.74712646,-0.3448276,-0.3448276
22473,22473_0,1,1,0,-0.17094471168484357,-0.3337069345712194,-0.6709447116848436,-0.8337069345712194,0.5,0.5,-1.0,-0.2826087,-0.16304348,-0.84782606,-0.39130434,-0.3296314
22473,22473_0,0,0,0,-0.18523030728492418,-0.18219200794357682,-0.6852303072849242,-0.6821920079435768,0.5,0.5,-0.85057473,-0.31034482,-0.17637733,-1.0,-0.26436782,-0.17637733
22473,22473_0,0,0,0,-0.34463505554258383,-0.3432121727702031,-0.8446350555425839,-0.8432121727702031,0.5,0.5,-1.0,-0.22988506,-0.35275465,-0.90804595,-0.26436782,-0.34879112
22473,22473_0,1,1,0,-0.18456700000871054,-0.6689541197018469,-0.6845670000087105,-1.168954119701847,0.5,0.5,-0.90804595,-0.35632184,-0.1724138,-1.0,-0.26436782,-0.69758224
22473,22473_0,1,1,0,-0.1718815239324793,-0.17928296232846244,-0.6718815239324794,-0.6792829623284624,0.5,0.5,-1.0,-0.27173913,-0.1648157,-0.90217394,-0.35869566,-0.1665879
22498,22498_0,1,1,0,-0.9678686927128078,-1.0049821495798965,-0.9678686927128078,-1.0049821495798965,0.0,0.0,-0.43333334,-0.16666667,-1.0,-0.53333336,-0.13333334,-1.0333333
22498,22498_0,1,1,0,-0.2540806574936868,-0.9508580004194626,-0.2540806574936868,-0.9508580004194626,0.0,0.0,-0.18333334,-0.06666667,-0.25833333,-0.13333334,-0.083333336,-1.0
22498,22498_0,1,1,0,-0.5201028200375588,-0.9640885386808346,-0.5201028200375588,-0.9640885386808346,0.0,0.0,-0.3,-0.16666667,-0.53333336,-0.36666667,-0.13333334,-1.0
22498,22498_0,1,1,0,-0.9703598135335945,-0.9879714555854819,-0.9703598135335945,-0.9879714555854819,0.0,0.0,-0.2,-0.1,-1.0166667,-0.23333333,-0.083333336,-1.0333333
22498,22498_0,1,1,0,-0.4801541923244306,-0.9536931158016868,-0.4801541923244306,-0.9536931158016868,0.0,0.0,-0.15,-0.1,-0.5,-0.18333334,-0.083333336,-1.0
22498,22498_0,0,0,0,-0.9684697368011194,-0.2501502472978798,-0.9684697368011194,-0.2501502472978798,0.0,0.0,-0.16666667,-0.083333336,-1.0166667,-0.18333334,-0.06666667,-0.25416666
22498,22498_0,0,0,0,-0.9508580004194626,-0.2462198465350498,-0.9508580004194626,-0.2462198465350498,0.0,0.0,-0.13333334,-0.083333336,-1.0,-0.18333334,-0.06666667,-0.25
22498,22498_0,0,0,0,-0.9508580004194626,-0.48990505228363496,-0.9508580004194626,-0.48990505228363496,0.0,0.0,-0.13333334,-0.1,-1.0,-0.18333334,-0.083333336,-0.5083333
22498,22498_0,1,1,0,-0.4977658821082258,-0.9584183084834091,-0.4977658821082258,-0.9584183084834091,0.0,0.0,-0.18333334,-0.083333336,-0.51666665,-0.26666668,-0.06666667,-1.0
22506,22506_0,0,0,0,-0.5918312734161342,-0.493342901356798,-1.0918312734161342,-0.493342901356798,0.5,0.0,-0.6964286,-0.21428572,-0.54528064,-1.0,-0.17857143,-0.26785713
22506,22506_0,0,0,0,-0.8998750674489041,-0.6135600017179743,-1.399875067448904,-0.6135600017179743,0.5,0.0,-0.6,-0.21666667,-1.0333333,-0.85,-0.2,-0.5083333
22506,22506_0,0,0,0,-0.4752411191361092,-0.37874088766274405,-0.4752411191361092,-0.37874088766274405,0.0,0.0,-1.0,-0.140625,-0.24169922,-0.703125,-0.1875,-0.234375
22506,22506_0,1,1,0,-0.7028168689694798,-0.7905354038892487,-1.2028168689694798,-1.2905354038892487,0.5,0.5,-0.75,-0.29545453,-0.6818182,-1.0,-0.25,-0.697314
22506,22506_0,0,0,0,-0.7132238195088665,-0.5288378240515821,-1.2132238195088665,-1.028837824051582,0.5,0.5,-0.85106385,-0.34042552,-0.65187865,-1.0,-0.25531915,-0.31914893
22506,22506_0,1,1,0,-0.5056228042085097,-0.5546197210558704,-1.0056228042085098,-1.0546197210558703,0.5,0.5,-0.84090906,-0.27272728,-0.35640496,-1.0,-0.22727273,-0.35640496
22506,22506_0,1,1,0,-0.7625371806498127,-0.8012588679241648,-1.2625371806498127,-1.3012588679241648,0.5,0.5,-0.90909094,-0.22727273,-0.697314,-1.0,-0.20454545,-0.7128099
22506,22506_0,1,1,0,-0.37832524374401344,-0.9294055361019542,-0.8783252437440134,-0.9294055361019542,0.5,0.0,-0.6666667,-0.23333333,-0.25,-0.73333335,-0.16666667,-1.0166667
22506,22506_0,1,1,0,-0.5054721357062042,-0.5335369128546006,-1.0054721357062042,-1.0335369128546006,0.5,0.5,-0.89361703,-0.29787233,-0.33272976,-1.0,-0.23404256,-0.32593933
22580,22580_0,0,0,0,-0.41666666,-0.38333333,-0.91666666,-0.88333333,0.5,0.5,-0.65,-0.41666666,-0.25416666,-0.8666667,-0.38333333,-1.0333333
22580,22580_0,1,1,0,-0.4,-0.55,-0.9,-1.05,0.5,0.5,-0.8333333,-0.4,-1.0166667,-0.6666667,-0.55,-1.0166667
