agent_id,comparison_id,choice,v1_A,v2_A,v3_A,v1_B,v2_B,v3_B,pref_v1,pref_v2,pref_v3
21922,21922_0,1,-1.0,-0.27071825,-0.16666158,-0.8508287,-0.29834256,-0.16574585,0.0,1.0,0.0
21922,21922_0,2,-1.0,-0.392,-0.12192,-0.752,-0.456,-0.48,0.0,1.0,0.5
21922,21922_0,1,-1.0,-0.392,-0.24,-0.848,-0.472,-0.12192,0.0,1.0,0.5
21922,21922_0,2,-0.85,-0.4125,-0.37734374,-1.0,-0.375,-0.3796875,1.0,0.0,1.0
21922,21922_0,1,-0.8030303,-0.54545456,-0.22727273,-1.0,-0.46969697,-0.45454547,1.0,0.0,1.0
21922,21922_0,1,-1.0,-0.3560606,-0.114497244,-0.8484849,-0.4090909,-0.45798898,0.0,1.0,1.0
21922,21922_0,1,-1.0,-0.3560606,-0.11363637,-0.6969697,-0.42424244,-0.45454547,0.0,1.0,1.0
21922,21922_0,2,-0.6969697,-0.45454547,-0.45454547,-1.0,-0.41666666,-0.22899449,1.0,0.0,0.5
21922,21922_0,1,-0.6961326,-0.31491712,-0.1675773,-1.0,-0.27071825,-0.3314917,1.0,0.0,0.5
21947,21947_0,2,-1.0,-0.24122807,-0.2643121,-0.69736844,-0.27631578,-0.06607802,0.0,1.0,0.0
21947,21947_0,1,-1.0,-0.23735408,-0.05836576,-0.75097275,-0.30739298,-0.23437145,0.0,1.0,1.0
21947,21947_0,2,-0.89893615,-0.31914893,-0.32254413,-1.0,-0.27659574,-0.15957446,1.0,0.0,0.0
21947,21947_0,1,-1.0,-0.25,-0.28846154,-0.85096157,-0.32692307,-0.072115384,0.0,1.0,0.0
21947,21947_0,1,-1.0,-0.24122807,-0.065789476,-0.89912283,-0.26754385,-0.065789476,0.0,1.0,0.5
21947,21947_0,2,-0.89903843,-0.29326922,-0.1449242,-1.0,-0.26442307,-0.072115384,1.0,0.0,0.0
21947,21947_0,1,-1.0,-0.2925532,-0.08063603,-0.79787236,-0.35106382,-0.08063603,0.0,1.0,0.5
21947,21947_0,2,-1.0,-0.32446808,-0.32254413,-0.75,-0.35638297,-0.16127206,0.0,1.0,0.0
21947,21947_0,1,-1.0,-0.39325842,-0.17043303,-0.7022472,-0.505618,-0.08474309,0.0,1.0,0.0
21952,21952_0,1,-0.69512194,-0.2804878,-0.18515764,-1.0,-0.24390244,-0.74063057,1.0,0.0,1.0
21952,21952_0,2,-0.75,-0.3152174,-0.6592628,-1.0,-0.25,-0.16304348,1.0,0.0,0.0
21952,21952_0,2,-0.9104478,-0.3283582,-0.9222544,-1.0,-0.2835821,-0.4477612,1.0,0.0,0.0
21952,21952_0,1,-0.84,-0.33333334,-0.2,-1.0,-0.25333333,-0.8,1.0,0.0,1.0
21952,21952_0,2,-1.0,-0.24390244,-0.18292683,-0.8902439,-0.2682927,-0.18292683,0.0,1.0,0.5
21952,21952_0,2,-0.8933333,-0.29333332,-0.40533334,-1.0,-0.26666668,-0.2,1.0,0.0,0.0
21952,21952_0,2,-1.0,-0.29850745,-0.2305636,-0.80597013,-0.37313432,-0.2305636,0.0,1.0,0.5
21952,21952_0,2,-1.0,-0.3432836,-0.9222544,-0.76119405,-0.37313432,-0.4611272,0.0,1.0,0.0
21952,21952_0,1,-0.703125,-0.53125,-0.23803711,-1.0,-0.40625,-0.48339844,1.0,0.0,1.0
21955,21955_0,2,-1.0,-0.3010204,-0.15384215,-0.8520408,-0.33163264,-0.15306123,0.0,1.0,0.0
21955,21955_0,1,-0.75,-0.5,-0.44117647,-1.0,-0.43382353,-0.11191609,1.0,0.0,0.5
21955,21955_0,1,-1.0,-0.43382353,-0.22058824,-0.85294116,-0.52205884,-0.11191609,0.0,1.0,0.5
21955,21955_0,2,-1.0,-0.40804598,-0.34879112,-0.85057473,-0.44827586,-0.34680936,0.0,1.0,0.0
21955,21955_0,1,-1.0,-0.5174825,-0.41958043,-0.8041958,-0.6013986,-0.20979021,0.0,1.0,0.0
21955,21955_0,1,-1.0,-0.3916084,-0.10562864,-0.85314685,-0.44755244,-0.42251456,0.0,1.0,1.0
21955,21955_0,2,-0.6993007,-0.46853146,-0.41958043,-1.0,-0.3916084,-0.10489511,1.0,0.0,0.0
21955,21955_0,2,-1.0,-0.45454547,-0.21125728,-0.6993007,-0.5034965,-0.41958043,0.0,1.0,0.5
21955,21955_0,1,-0.6989796,-0.3469388,-0.15462308,-1.0,-0.3010204,-0.30612245,1.0,0.0,0.5
22003,22003_0,2,-0.35,-0.05,-1.0166667,-0.23333333,-0.06666667,-0.25416666,0.0,1.0,0.0
22003,22003_0,2,-0.3,-0.083333336,-1.0166667,-0.38333333,-0.06666667,-0.25,1.0,0.0,0.0
22003,22003_0,1,-0.28333333,-0.05,-0.5,-0.25,-0.06666667,-1.0333333,0.0,1.0,1.0
22003,22003_0,1,-0.26666668,-0.06666667,-0.25,-0.31666666,-0.05,-1.0,1.0,0.0,1.0
22003,22003_0,1,-1.0,-0.14285715,-0.71428573,-0.9047619,-0.1904762,-0.71428573,0.0,1.0,0.5
22003,22003_0,1,-0.6333333,-0.1,-0.5,-0.56666666,-0.13333334,-1.0333333,0.0,1.0,1.0
22003,22003_0,1,-1.0,-0.1764706,-0.98615915,-0.8235294,-0.23529412,-0.98615915,0.0,1.0,0.5
22003,22003_0,2,-0.28333333,-0.06666667,-1.0333333,-0.21666667,-0.083333336,-0.51666665,0.0,1.0,0.0
22003,22003_0,1,-0.36666667,-0.16666667,-0.51666665,-0.53333336,-0.13333334,-1.0666667,1.0,0.0,1.0
22035,22035_0,1,-0.6,-0.11666667,-0.25416666,-0.8,-0.1,-1.0333333,1.0,0.0,1.0
22035,22035_0,2,-0.75,-0.11666667,-1.0166667,-0.6,-0.15,-1.0166667,0.0,1.0,0.5
22035,22035_0,2,-0.56666666,-0.11666667,-0.51666665,-0.75,-0.1,-1.0,1.0,0.0,0.5
22035,22035_0,2,-1.0,-0.14583333,-0.625,-0.75,-0.1875,-0.3190104,0.0,1.0,0.5
22035,22035_0,1,-0.6875,-0.16666667,-0.3190104,-1.0,-0.14583333,-0.6510417,1.0,0.0,1.0
22035,22035_0,1,-0.71153843,-0.21153846,-0.59911245,-1.0,-0.15384616,-0.29955623,1.0,0.0,0.0
22035,22035_0,2,-0.8666667,-0.11666667,-0.25833333,-0.65,-0.13333334,-1.0,0.0,1.0,0.5
22035,22035_0,1,-1.0,-0.12307692,-0.46153846,-0.75384617,-0.13846155,-0.23431952,0.0,1.0,0.5
22035,22035_0,1,-1.0,-0.13333334,-0.34074074,-0.7111111,-0.15555556,-0.6814815,0.0,1.0,1.0
22067,22067_0,2,-0.11666667,-0.016666668,-1.0333333,-0.083333336,-0.033333335,-0.25416666,0.0,1.0,0.0
22067,22067_0,2,-0.083333336,-0.033333335,-1.0166667,-0.1,-0.016666668,-1.0166667,1.0,0.0,0.5
22067,22067_0,1,-0.1,-0.016666668,-1.0,-0.083333336,-0.033333335,-0.51666665,0.0,1.0,0.5
22067,22067_0,2,-0.16666667,-0.06666667,-0.51666665,-0.23333333,-0.033333335,-1.0,1.0,0.0,0.5
22067,22067_0,1,-0.16666667,-0.06666667,-0.51666665,-0.23333333,-0.033333335,-1.0666667,1.0,0.0,1.0
22067,22067_0,1,-0.23333333,-0.033333335,-0.53333336,-0.16666667,-0.06666667,-1.0666667,0.0,1.0,1.0
22067,22067_0,1,-0.1,-0.033333335,-1.0,-0.11666667,-0.016666668,-0.25833333,1.0,0.0,0.5
22067,22067_0,1,-0.3,-0.033333335,-1.0,-0.23333333,-0.06666667,-0.51666665,0.0,1.0,0.5
22067,22067_0,1,-0.2,-0.033333335,-0.51666665,-0.13333334,-0.06666667,-1.0333333,0.0,1.0,1.0
22092,22092_0,2,-0.74509805,-0.15686275,-0.30565166,-1.0,-0.13725491,-0.29988465,1.0,0.0,0.0
22092,22092_0,1,-0.6666667,-0.083333336,-1.0,-0.46666667,-0.11666667,-1.0333333,0.0,1.0,1.0
22092,22092_0,2,-0.7,-0.1,-1.0,-0.48333332,-0.11666667,-0.25,0.0,1.0,0.0
22092,22092_0,1,-1.0,-0.0877193,-0.2677747,-0.80701756,-0.10526316,-0.2723915,0.0,1.0,1.0
22092,22092_0,2,-0.6333333,-0.11666667,-1.0333333,-0.85,-0.083333336,-0.5,1.0,0.0,0.0
22092,22092_0,1,-1.0,-0.11904762,-0.36564627,-0.7380952,-0.16666667,-0.73129255,0.0,1.0,1.0
22092,22092_0,2,-1.0,-0.13043478,-0.65217394,-0.8043478,-0.1521739,-0.3331758,0.0,1.0,0.5
22092,22092_0,1,-0.78431374,-0.11764706,-0.5882353,-1.0,-0.09803922,-0.6113033,1.0,0.0,1.0
22092,22092_0,1,-0.5833333,-0.1,-0.25416666,-0.76666665,-0.083333336,-1.0166667,1.0,0.0,1.0
22169,22169_0,1,-0.7478261,-0.16521738,-0.131569,-1.0,-0.15652174,-0.53081286,1.0,0.0,1.0
22169,22169_0,2,-1.0,-0.17431192,-0.5555088,-0.79816514,-0.2293578,-0.5555088,0.0,1.0,0.5
22169,22169_0,2,-1.0,-0.16513762,-0.5504587,-0.7522936,-0.17431192,-0.28027943,0.0,1.0,0.5
22169,22169_0,2,-1.0,-0.16521738,-0.26086956,-0.7478261,-0.2173913,-0.131569,0.0,1.0,0.5
22169,22169_0,1,-0.6956522,-0.17391305,-0.131569,-1.0,-0.16521738,-0.26540643,1.0,0.0,1.0
22169,22169_0,1,-0.7007874,-0.23622048,-0.23994048,-1.0,-0.17322835,-0.11997024,1.0,0.0,0.0
22169,22169_0,2,-1.0,-0.1496063,-0.11997024,-0.7480315,-0.16535433,-0.47244096,0.0,1.0,0.5
22169,22169_0,1,-0.75159234,-0.1656051,-0.096149944,-1.0,-0.14012739,-0.1910828,1.0,0.0,0.5
22169,22169_0,1,-0.6972477,-0.18348624,-0.2777544,-1.0,-0.16513762,-0.1388772,1.0,0.0,0.0
22186,22186_0,1,-0.72727275,-0.59090906,-0.74380165,-1.0,-0.5,-0.7128099,1.0,0.0,0.0
22186,22186_0,2,-0.28333333,-0.15,-1.0,-0.2,-0.18333334,-1.0333333,0.0,1.0,1.0
22186,22186_0,1,-0.21666667,-0.2,-0.25,-0.3,-0.18333334,-1.0,1.0,0.0,1.0
22186,22186_0,1,-0.8,-0.36,-0.648,-1.0,-0.32,-0.624,1.0,0.0,0.0
22186,22186_0,2,-0.26666668,-0.18333334,-1.0333333,-0.36666667,-0.13333334,-0.5,1.0,0.0,0.0
22186,22186_0,1,-0.6,-0.3,-0.51666665,-0.46666667,-0.36666667,-1.0333333,0.0,1.0,1.0
22186,22186_0,1,-0.53333336,-0.36666667,-0.51666665,-0.6666667,-0.33333334,-1.0,1.0,0.0,0.5
22186,22186_0,2,-0.73333335,-0.26666668,-1.0666667,-0.56666666,-0.36666667,-1.0,0.0,1.0,0.0
22186,22186_0,2,-0.33333334,-0.13333334,-1.0166667,-0.25,-0.16666667,-0.25416666,0.0,1.0,0.0
22208,22208_0,1,-0.7004405,-0.50220263,-0.06637039,-1.0,-0.43612334,-0.26548156,1.0,0.0,1.0
22208,22208_0,1,-1.0,-0.4296875,-0.05859375,-0.75,-0.55859375,-0.23529053,0.0,1.0,1.0
22208,22208_0,2,-0.8983957,-0.5775401,-0.32428724,-1.0,-0.5026738,-0.16042781,1.0,0.0,0.0
22208,22208_0,2,-0.85024154,-0.589372,-0.072463766,-1.0,-0.45410627,-0.28985506,1.0,0.0,1.0
22208,22208_0,2,-1.0,-0.43612334,-0.066079296,-0.8986784,-0.4801762,-0.066079296,0.0,1.0,0.5
22208,22208_0,1,-1.0,-0.47826087,-0.072463766,-0.89855075,-0.52657,-0.14562766,0.0,1.0,1.0
22208,22208_0,1,-1.0,-0.5294118,-0.08107181,-0.80213904,-0.6363636,-0.08107181,0.0,1.0,0.5
22208,22208_0,1,-0.7486631,-0.64705884,-0.16214362,-1.0,-0.5882353,-0.32428724,1.0,0.0,1.0
22208,22208_0,1,-0.700565,-0.920904,-0.085224554,-1.0,-0.70621467,-0.17140669,1.0,0.0,1.0
22220,22220_0,2,-0.3,-0.1,-1.0333333,-0.43333334,-0.06666667,-0.5,1.0,0.0,0.0
22220,22220_0,2,-0.13333334,-0.06666667,-1.0333333,-0.2,-0.05,-0.5083333,1.0,0.0,0.0
22220,22220_0,1,-0.6666667,-0.2,-1.0,-0.93333334,-0.13333334,-1.1333333,1.0,0.0,1.0
22220,22220_0,1,-0.23333333,-0.13333334,-1.0,-0.33333334,-0.1,-1.0333333,1.0,0.0,1.0
22220,22220_0,2,-0.3,-0.13333334,-1.0333333,-0.33333334,-0.1,-0.5,1.0,0.0,0.0
22220,22220_0,2,-0.53333336,-0.2,-1.1333333,-0.6666667,-0.13333334,-1.1333333,1.0,0.0,0.5
22220,22220_0,1,-0.3,-0.1,-1.0333333,-0.33333334,-0.06666667,-1.0666667,1.0,0.0,1.0
22220,22220_0,1,-0.15,-0.05,-0.25,-0.16666667,-0.033333335,-1.0166667,1.0,0.0,1.0
22220,22220_0,1,-0.6666667,-0.2,-1.0666667,-0.6,-0.26666668,-1.1333333,0.0,1.0,1.0
22265,22265_0,1,-0.8382353,-0.23529412,-0.44117647,-1.0,-0.20588236,-0.44766435,1.0,0.0,1.0
22265,22265_0,2,-0.78333336,-0.23333333,-0.25833333,-0.5833333,-0.26666668,-1.0,0.0,1.0,0.5
22265,22265_0,2,-0.85106385,-0.3617021,-0.33272976,-1.0,-0.29787233,-0.63829786,1.0,0.0,0.5
22265,22265_0,1,-0.85,-0.31666666,-1.0166667,-1.0,-0.28333333,-1.0333333,1.0,0.0,1.0
22265,22265_0,1,-0.81666666,-0.3,-1.0,-0.6666667,-0.35,-0.5,0.0,1.0,0.0
22265,22265_0,1,-0.81666666,-0.23333333,-0.25416666,-0.7,-0.26666668,-1.0166667,0.0,1.0,1.0
22265,22265_0,2,-0.81666666,-0.23333333,-0.25,-0.5833333,-0.26666668,-1.0,0.0,1.0,1.0
22265,22265_0,2,-0.81666666,-0.26666668,-0.5083333,-0.5833333,-0.28333333,-1.0,0.0,1.0,0.5
22265,22265_0,1,-1.0,-0.20588236,-0.88235295,-0.6911765,-0.23529412,-0.45415226,0.0,1.0,0.5
22277,22277_0,1,-0.8548387,-0.22580644,-0.48387095,-1.0,-0.19354838,-0.49167535,1.0,0.0,1.0
22277,22277_0,1,-0.53333336,-0.23333333,-1.0,-0.71666664,-0.2,-0.25833333,1.0,0.0,0.5
22277,22277_0,1,-1.0,-0.27906978,-0.6976744,-0.8604651,-0.3488372,-0.3650622,0.0,1.0,0.5
22277,22277_0,1,-0.78333336,-0.26666668,-1.0166667,-0.9166667,-0.25,-1.0333333,1.0,0.0,1.0
22277,22277_0,2,-0.76666665,-0.26666668,-1.0,-0.6,-0.3,-0.5,0.0,1.0,0.0
22277,22277_0,2,-0.76666665,-0.2,-0.25416666,-0.65,-0.21666667,-1.0166667,0.0,1.0,1.0
22277,22277_0,1,-0.53333336,-0.23333333,-1.0,-0.76666665,-0.2,-0.25,1.0,0.0,0.0
22277,22277_0,2,-0.76666665,-0.23333333,-0.5083333,-0.53333336,-0.25,-1.0,0.0,1.0,0.5
22277,22277_0,2,-0.7096774,-0.22580644,-0.4994797,-1.0,-0.19354838,-0.9677419,1.0,0.0,0.5
22278,22278_0,1,-0.8,-0.3,-0.5,-0.56666666,-0.36666667,-1.0333333,0.0,1.0,1.0
22278,22278_0,1,-0.36666667,-0.16666667,-0.5083333,-0.25,-0.18333334,-1.0333333,0.0,1.0,1.0
22278,22278_0,2,-0.7037037,-0.37037036,-0.5555556,-1.0,-0.2962963,-0.5967078,1.0,0.0,1.0
22278,22278_0,2,-0.46666667,-0.4,-1.0,-0.6333333,-0.33333334,-1.0333333,1.0,0.0,1.0
22278,22278_0,2,-0.56666666,-0.46666667,-1.0333333,-0.6666667,-0.33333334,-0.5,1.0,0.0,0.0
22278,22278_0,2,-0.84210527,-0.5263158,-0.8725762,-1.0,-0.47368422,-0.8725762,1.0,0.0,0.5
22278,22278_0,1,-0.6333333,-0.26666668,-1.0666667,-0.56666666,-0.3,-1.0333333,0.0,1.0,0.0
22278,22278_0,1,-0.31666666,-0.15,-1.0166667,-0.28333333,-0.2,-0.25,0.0,1.0,0.0
22278,22278_0,2,-0.9,-0.65,-0.825,-1.0,-0.5,-0.7875,1.0,0.0,0.0
22309,22309_0,1,-0.8333333,-0.43333334,-1.0,-1.0,-0.4,-1.0333333,1.0,0.0,1.0
22309,22309_0,1,-0.35,-0.2,-0.25833333,-0.26666668,-0.23333333,-1.0,0.0,1.0,0.5
22309,22309_0,2,-0.7,-0.4,-1.0,-0.6,-0.5,-0.53333336,0.0,1.0,0.5
22309,22309_0,1,-0.36666667,-0.26666668,-1.0166667,-0.43333334,-0.25,-1.0333333,1.0,0.0,1.0
22309,22309_0,1,-0.28333333,-0.3,-0.5,-0.36666667,-0.25,-1.0,1.0,0.0,1.0
22309,22309_0,1,-0.36666667,-0.2,-0.25416666,-0.31666666,-0.21666667,-1.0166667,0.0,1.0,1.0
22309,22309_0,2,-0.25,-0.23333333,-1.0,-0.36666667,-0.2,-0.25,1.0,0.0,0.0
22309,22309_0,2,-0.25,-0.25,-1.0,-0.36666667,-0.21666667,-0.5083333,1.0,0.0,0.5
22309,22309_0,2,-0.35,-0.23333333,-0.51666665,-0.5,-0.2,-1.0,1.0,0.0,0.5
22321,22321_0,2,-0.75,-0.17857143,-0.5739796,-1.0,-0.14285715,-0.55484694,1.0,0.0,0.0
22321,22321_0,2,-0.25,-0.06666667,-1.0333333,-0.36666667,-0.05,-1.0,1.0,0.0,0.0
22321,22321_0,1,-0.26666668,-0.06666667,-0.25,-0.38333333,-0.05,-1.0,1.0,0.0,1.0
22321,22321_0,1,-1.0,-0.09677419,-0.4994797,-0.8064516,-0.12903225,-0.51508844,0.0,1.0,1.0
22321,22321_0,1,-0.46666667,-0.05,-0.5,-0.35,-0.06666667,-1.0333333,0.0,1.0,1.0
22321,22321_0,1,-0.76666665,-0.1,-0.51666665,-0.56666666,-0.13333334,-1.0333333,0.0,1.0,1.0
22321,22321_0,2,-0.6666667,-0.13333334,-0.51666665,-0.8333333,-0.1,-1.0,1.0,0.0,0.5
22321,22321_0,2,-0.93333334,-0.1,-1.0666667,-0.73333335,-0.13333334,-1.0,0.0,1.0,0.0
22321,22321_0,1,-0.31666666,-0.06666667,-0.25416666,-0.41666666,-0.05,-1.0166667,1.0,0.0,1.0
22377,22377_0,1,-0.7515528,-0.3416149,-0.094325066,-1.0,-0.29192546,-0.09374639,1.0,0.0,0.0
22377,22377_0,1,-0.6984127,-0.3888889,-0.48374906,-1.0,-0.3015873,-0.47619048,1.0,0.0,0.0
22377,22377_0,1,-0.69924814,-0.39097744,-0.11278196,-1.0,-0.33834586,-0.45112783,1.0,0.0,1.0
22377,22377_0,2,-1.0,-0.1978022,-0.082870424,-0.8021978,-0.21428572,-0.08332327,0.0,1.0,1.0
22377,22377_0,1,-0.7515528,-0.29813665,-0.37730026,-1.0,-0.22360249,-0.1863354,1.0,0.0,0.0
22377,22377_0,2,-0.7518797,-0.36842105,-0.22725987,-1.0,-0.2857143,-0.11362994,1.0,0.0,0.0
22377,22377_0,2,-1.0,-0.27891156,-0.20408164,-0.8027211,-0.3265306,-0.10273497,0.0,1.0,0.5
22377,22377_0,1,-0.80124223,-0.2857143,-0.1863354,-1.0,-0.22360249,-0.18865013,1.0,0.0,1.0
22377,22377_0,2,-1.0,-0.24489796,-0.41093987,-0.7482993,-0.292517,-0.10273497,0.0,1.0,0.0
22384,22384_0,2,-0.41666666,-0.06666667,-1.0333333,-0.31666666,-0.083333336,-0.25416666,0.0,1.0,0.0
22384,22384_0,1,-0.38333333,-0.06666667,-1.0166667,-0.31666666,-0.1,-1.0166667,0.0,1.0,0.5
22384,22384_0,1,-0.3,-0.083333336,-0.51666665,-0.38333333,-0.06666667,-1.0,1.0,0.0,0.5
22384,22384_0,1,-0.8333333,-0.13333334,-1.0,-0.6333333,-0.2,-0.51666665,0.0,1.0,0.5
22384,22384_0,1,-0.56666666,-0.16666667,-0.51666665,-0.8333333,-0.13333334,-1.0666667,1.0,0.0,1.0
22384,22384_0,1,-0.9,-0.16666667,-0.53333336,-0.6333333,-0.23333333,-1.0666667,0.0,1.0,1.0
22384,22384_0,2,-0.33333334,-0.083333336,-1.0,-0.45,-0.06666667,-0.25833333,1.0,0.0,0.5
22384,22384_0,2,-0.7352941,-0.1764706,-0.45415226,-1.0,-0.14705883,-0.88235295,1.0,0.0,0.5
22384,22384_0,2,-0.53333336,-0.16666667,-1.0333333,-0.76666665,-0.13333334,-0.51666665,1.0,0.0,0.0
22403,22403_0,2,-0.9,-0.1,-1.0333333,-0.76666665,-0.13333334,-1.0,0.0,1.0,0.0
22403,22403_0,2,-0.31666666,-0.05,-0.25833333,-0.23333333,-0.06666667,-1.0,0.0,1.0,0.5
22403,22403_0,2,-0.53333336,-0.13333334,-0.53333336,-0.6333333,-0.1,-1.0,1.0,0.0,0.5
22403,22403_0,2,-0.4,-0.05,-1.0333333,-0.35,-0.06666667,-1.0166667,0.0,1.0,0.0
22403,22403_0,1,-0.26666668,-0.083333336,-0.5,-0.33333334,-0.06666667,-1.0,1.0,0.0,1.0
22403,22403_0,2,-0.28333333,-0.06666667,-1.0166667,-0.33333334,-0.05,-0.25416666,1.0,0.0,0.0
22403,22403_0,2,-0.23333333,-0.06666667,-1.0,-0.33333334,-0.05,-0.25,1.0,0.0,0.0
22403,22403_0,1,-0.23333333,-0.06666667,-1.0,-0.33333334,-0.05,-0.5083333,1.0,0.0,0.5
22403,22403_0,1,-0.31666666,-0.06666667,-0.51666665,-0.45,-0.05,-1.0,1.0,0.0,0.5
22410,22410_0,1,-0.6666667,-0.1,-0.5,-0.46666667,-0.13333334,-1.0333333,0.0,1.0,1.0
22410,22410_0,2,-0.2,-0.083333336,-1.0333333,-0.3,-0.06666667,-0.5083333,1.0,0.0,0.0
22410,22410_0,2,-1.0,-0.13636364,-0.74380165,-0.6818182,-0.18181819,-0.6818182,0.0,1.0,0.0
22410,22410_0,2,-0.5,-0.13333334,-1.0333333,-0.36666667,-0.16666667,-1.0,0.0,1.0,0.0
22410,22410_0,2,-0.46666667,-0.16666667,-1.0333333,-0.53333336,-0.13333334,-0.5,1.0,0.0,0.0
22410,22410_0,2,-0.8666667,-0.26666668,-1.1333333,-1.0,-0.2,-1.1333333,1.0,0.0,0.5
22410,22410_0,1,-0.5,-0.1,-1.0666667,-0.46666667,-0.13333334,-1.0333333,0.0,1.0,0.0
22410,22410_0,2,-0.25,-0.05,-1.0166667,-0.23333333,-0.083333336,-0.25,0.0,1.0,0.0
22410,22410_0,2,-0.9375,-0.3125,-1.0546875,-1.0,-0.25,-0.99609375,1.0,0.0,0.0
22439,22439_0,2,-1.0,-0.37593985,-0.45451975,-0.69924814,-0.42857143,-0.11362994,0.0,1.0,0.0
22439,22439_0,1,-0.74834436,-0.47682118,-0.39998245,-1.0,-0.3642384,-0.09933775,1.0,0.0,0.0
22439,22439_0,1,-1.0,-0.42727274,-0.27272728,-0.9,-0.4909091,-0.5553719,0.0,1.0,1.0
22439,22439_0,2,-1.0,-0.3852459,-0.4918033,-0.852459,-0.5081967,-0.12295082,0.0,1.0,0.0
22439,22439_0,2,-1.0,-0.37593985,-0.11278196,-0.90225565,-0.41353384,-0.11278196,0.0,1.0,0.5
22439,22439_0,1,-1.0,-0.40983605,-0.12295082,-0.90163934,-0.45081967,-0.24791722,0.0,1.0,1.0
22439,22439_0,1,-0.8,-0.54545456,-0.13884297,-1.0,-0.45454547,-0.13884297,1.0,0.0,0.5
22439,22439_0,2,-1.0,-0.5,-0.5553719,-0.75454545,-0.55454546,-0.27768594,0.0,1.0,0.0
22439,22439_0,2,-1.0,-0.6057692,-0.29400888,-0.7019231,-0.78846157,-0.1456176,0.0,1.0,0.0
22455,22455_0,1,-0.6993007,-0.37762237,-0.21125728,-1.0,-0.3146853,-0.10489511,1.0,0.0,0.0
22455,22455_0,2,-0.7,-0.43076923,-0.46863905,-1.0,-0.3923077,-0.23254438,1.0,0.0,0.0
22455,22455_0,1,-0.70186335,-0.32298136,-0.0931677,-1.0,-0.24223602,-0.094325066,1.0,0.0,1.0
22455,22455_0,1,-0.75,-0.52678573,-0.26785713,-1.0,-0.4375,-0.2702487,1.0,0.0,1.0
22455,22455_0,1,-1.0,-0.43220338,-0.12711865,-0.84745765,-0.58474576,-0.25639185,0.0,1.0,1.0
22455,22455_0,1,-1.0,-0.4017857,-0.13632016,-0.84821427,-0.4642857,-0.13632016,0.0,1.0,0.5
22455,22455_0,2,-1.0,-0.3482143,-0.27264032,-0.89285713,-0.39285713,-0.2702487,0.0,1.0,0.0
22455,22455_0,2,-1.0,-0.4017857,-0.5404974,-0.89285713,-0.54464287,-0.13392857,0.0,1.0,0.0
22455,22455_0,2,-0.89830506,-0.5423729,-0.12927319,-1.0,-0.41525424,-0.12819593,1.0,0.0,0.0
22473,22473_0,1,-1.0,-0.20535715,-0.13392857,-0.6964286,-0.25,-0.2702487,0.0,1.0,1.0
22473,22473_0,1,-1.0,-0.25490198,-0.29700115,-0.6960784,-0.28431374,-0.5997693,0.0,1.0,1.0
22473,22473_0,1,-0.6984127,-0.21428572,-0.11904762,-1.0,-0.15873016,-0.120937265,1.0,0.0,1.0
22473,22473_0,2,-1.0,-0.28735632,-0.34879112,-0.74712646,-0.3448276,-0.3448276,0.0,1.0,0.0
22473,22473_0,1,-1.0,-0.2826087,-0.16304348,-0.84782606,-0.39130434,-0.3296314,0.0,1.0,1.0
22473,22473_0,2,-0.85057473,-0.31034482,-0.17637733,-1.0,-0.26436782,-0.17637733,1.0,0.0,0.5
22473,22473_0,2,-1.0,-0.22988506,-0.35275465,-0.90804595,-0.26436782,-0.34879112,0.0,1.0,0.0
22473,22473_0,1,-0.90804595,-0.35632184,-0.1724138,-1.0,-0.26436782,-0.69758224,1.0,0.0,1.0
22473,22473_0,1,-1.0,-0.27173913,-0.1648157,-0.90217394,-0.35869566,-0.1665879,0.0,1.0,1.0
22498,22498_0,1,-0.43333334,-0.16666667,-1.0,-0.53333336,-0.13333334,-1.0333333,1.0,0.0,1.0
22498,22498_0,1,-0.18333334,-0.06666667,-0.25833333,-0.13333334,-0.083333336,-1.0,0.0,1.0,0.5
22498,22498_0,1,-0.3,-0.16666667,-0.53333336,-0.36666667,-0.13333334,-1.0,1.0,0.0,0.5
22498,22498_0,1,-0.2,-0.1,-1.0166667,-0.23333333,-0.083333336,-1.0333333,1.0,0.0,1.0
22498,22498_0,1,-0.15,-0.1,-0.5,-0.18333334,-0.083333336,-1.0,1.0,0.0,1.0
22498,22498_0,2,-0.16666667,-0.083333336,-1.0166667,-0.18333334,-0.06666667,-0.25416666,1.0,0.0,0.0
22498,22498_0,2,-0.13333334,-0.083333336,-1.0,-0.18333334,-0.06666667,-0.25,1.0,0.0,0.0
22498,22498_0,2,-0.13333334,-0.1,-1.0,-0.18333334,-0.083333336,-0.5083333,1.0,0.0,0.5
22498,22498_0,1,-0.18333334,-0.083333336,-0.51666665,-0.26666668,-0.06666667,-1.0,1.0,0.0,0.5
22506,22506_0,1,-0.6964286,-0.21428572,-0.54528064,-1.0,-0.17857143,-0.26785713,1.0,0.0,0.0
22506,22506_0,2,-0.6,-0.21666667,-1.0333333,-0.85,-0.2,-0.5083333,1.0,0.0,0.0
22506,22506_0,2,-1.0,-0.140625,-0.24169922,-0.703125,-0.1875,-0.234375,0.0,1.0,0.0
22506,22506_0,1,-0.75,-0.29545453,-0.6818182,-1.0,-0.25,-0.697314,1.0,0.0,1.0
22506,22506_0,2,-0.85106385,-0.34042552,-0.65187865,-1.0,-0.25531915,-0.31914893,1.0,0.0,0.0
